Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $348.57/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x037a31564cdf4221ae62063dad242686f0dc93ff4a9548d21941e972dfb843f0,14283187,1641937631,1/11/2022 21:47,0x095ad3d17697be667ace2eb11e07e53d5a3cc92c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00012626,0.044010448,463.38,,,Approve
0x49bbce4ba362cc4803a79f4dac03aa720f5fb1b1e9501c3b38f6d0612fc429bf,14283191,1641937643,1/11/2022 21:47,0xa395a37cc73ce936cd1c84d7ad31c699bfd59475,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
0x51b278ac9d2d40f338cc74abb27d85b19e97a2723061a65df5f49b8d8e7fbf64,14283191,1641937643,1/11/2022 21:47,0xd7aa178bb566c614d75b3aa0e64ab90c2feff80d,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0x454f6b4ba189bd0a55a94f07fc599e24728ab8cdf41c2c085cfc2c04c234d039,14283191,1641937643,1/11/2022 21:47,0x192b447d08d87318b6d4c1f1eb3159e948700098,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000681485,0.237545226,463.38,,,Claim V1Token
0xd400b6a4e5310f58b1d7d36d05e02a05b6c14f0083e01bae82ef893864231b35,14283193,1641937649,1/11/2022 21:47,0xa2d294ab7c74a12fae4945f79f02e8c0f448add7,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.0002289,0.079787673,463.38,,,Transfer
0xe0d334301748c6c58484b79492b8dc8a43eff720bcabb6aca4551cb0b7d32bec,14283195,1641937655,1/11/2022 21:47,0x591ca0acec1671ad723623ef0d4efad35895d5f3,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xd256fa0103c28a53c0c63fd7d80ab97e601e0e493f14e7d93f27ac075901625d,14283195,1641937655,1/11/2022 21:47,0x19b8b60f3628fc8fd9b43bf2b184b4e6ff24cc9a,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000543485,0.189442566,463.38,,,Claim V1Token
0xb3fd47484de7203f92faf57090c6b491e60eb9e9feb20fc0e4342036ff78134a,14283196,1641937658,1/11/2022 21:47,0x3dc66b2bbb8415f6ef99e409ae390d302c0cb570,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000681485,0.237545226,463.38,,,Claim V1Token
0x7d03b334f06b0ad401bdc2e66e48cfa276e8ad56f8b251e185ef13b76d2055a2,14283196,1641937658,1/11/2022 21:47,0x35b94f0e9aa2a93e1617ef54a586e1edfe193a32,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xd42d4514c3bfaa9668a97ba6b9c14ed32443f36f8490cc2a8e25ab57cf0260bc,14283198,1641937664,1/11/2022 21:47,0x1bc5ed7a3d5770cc2d420f22cf3b4dd10d4ddf1e,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xae69edc2d99b680178719906577dec557a547f87211e26c567682cf4049f9064,14283198,1641937664,1/11/2022 21:47,0xa4ac73f7cf533a6602ed3527e391c40fc54d5f91,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xdaf9bbcd6dea0dea41966444b460c9b34804e9cadf7b9ac3f7ccb6033ab56e9b,14283199,1641937667,1/11/2022 21:47,0x1bc5ed7a3d5770cc2d420f22cf3b4dd10d4ddf1e,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00047981,0.167247372,463.38,,,Claim V1Token
0xd7459527042bd7055e11c9128639084412b488a49b60c1c83af512524903cfb5,14283200,1641937670,1/11/2022 21:47,0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0xb00cede01b1d93b05401e98e955f797ab8016f3f5250927c73ea18f2a555bee0,14283202,1641937676,1/11/2022 21:47,0x0813b13f440b05a753d532a498eacfd34422e42b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0xd6c15f6062d959eebc1cc24ede23c1fc9912ba85d7ebf4869912844dccaab2d5,14283206,1641937688,1/11/2022 21:48,0x56f4a86a0e05128b9f6a9e6c18fe248309014165,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
